codProducto,articuloDesc,fechaVenta,fechaMes,fechaAnio,cantidadVendida,precioVenta,valorVenta,idCliente,nombreCliente
A005,Panaderia,20/10/2021,10,2021,8,7.99,63.92, CL0007,Francisco Sanchez 
A005,Panaderia,2/10/2021,10,2021,6,7.99,47.94, CL0003,Juan Lopez 
A005,Panaderia,14/10/2021,10,2021,6,7.99,47.94, CL0004,Maria Garcia 
A003,Agricolas,7/10/2021,10,2021,5,16.99,84.95, CL0005,Carlos Perez 
A006,Organicos,20/10/2021,10,2021,4,9.99,39.96, CL0012,Gabriela Torres 
A001,Enlatados,15/10/2021,10,2021,6,12.99,77.94, CL0008,Patricia Hernandez 
A002,Lacteos,9/10/2021,10,2021,5,15.99,79.95, CL0002,Ana Rodriguez 
A005,Panaderia,4/10/2021,10,2021,6,7.99,47.94, CL0007,Francisco Sanchez 
A002,Lacteos,20/10/2021,10,2021,3,15.99,47.97, CL0002,Ana Rodriguez 
A007,Embutidos,12/10/2021,10,2021,3,10.99,32.97, CL0012,Gabriela Torres 
A001,Enlatados,30/10/2021,10,2021,4,12.99,51.96, CL0016,Valeria Castro 
A002,Lacteos,7/10/2021,10,2021,6,15.99,95.94, CL0005,Carlos Perez 
A006,Organicos,22/10/2021,10,2021,4,9.99,39.96, CL0014,Sofia Gomez 
A004,Hogar,27/10/2021,10,2021,8,8.99,71.92, CL0016,Valeria Castro 
A006,Organicos,6/10/2021,10,2021,3,9.99,29.97, CL0001,Jose Martinez 
A004,Hogar,6/10/2021,10,2021,7,8.99,62.93, CL0008,Patricia Hernandez 
A002,Lacteos,2/10/2021,10,2021,8,15.99,127.92, CL0001,Jose Martinez 
A005,Panaderia,30/10/2021,10,2021,5,7.99,39.95, CL0013,Alejandro Ruiz 
A006,Organicos,9/10/2021,10,2021,8,9.99,79.92, CL0017,Diego Flores 
A007,Embutidos,5/10/2021,10,2021,8,10.99,87.92, CL0010,Cristina Fernandez 
A005,Panaderia,7/10/2021,10,2021,3,7.99,23.97, CL0013,Alejandro Ruiz 
A003,Agricolas,25/10/2021,10,2021,5,16.99,84.95, CL0004,Maria Garcia 
A006,Organicos,11/10/2021,10,2021,6,9.99,59.94, CL0014,Sofia Gomez 
A002,Lacteos,21/10/2021,10,2021,7,15.99,111.93, CL0009,Luis Diaz 
A003,Agricolas,23/10/2021,10,2021,5,16.99,84.95, CL0011,Daniel Ramirez 
A001,Enlatados,27/10/2021,10,2021,5,12.99,64.95, CL0011,Daniel Ramirez 
A006,Organicos,5/10/2021,10,2021,8,9.99,79.92, CL0007,Francisco Sanchez 
A003,Agricolas,4/10/2021,10,2021,6,16.99,101.94, CL0017,Diego Flores 
A001,Enlatados,24/10/2021,10,2021,5,12.99,64.95, CL0009,Luis Diaz 
A006,Organicos,24/10/2021,10,2021,8,9.99,79.92, CL0016,Valeria Castro 
A001,Enlatados,7/10/2021,10,2021,7,12.99,90.93, CL0015,Antonio Vazquez 
A007,Embutidos,29/10/2021,10,2021,4,10.99,43.96, CL0017,Diego Flores 
A005,Panaderia,26/10/2021,10,2021,3,7.99,23.97, CL0005,Carlos Perez 
A004,Hogar,8/10/2021,10,2021,7,8.99,62.93, CL0007,Francisco Sanchez 
A002,Lacteos,10/10/2021,10,2021,5,15.99,79.95, CL0017,Diego Flores 
A003,Agricolas,18/10/2021,10,2021,7,16.99,118.93, CL0017,Diego Flores 
A007,Embutidos,18/10/2021,10,2021,7,10.99,76.93, CL0018,Paula Martinez 
A001,Enlatados,25/10/2021,10,2021,6,12.99,77.94, CL0006,Laura Gonzalez 
A004,Hogar,26/10/2021,10,2021,6,8.99,53.94, CL0019,Miguel angel Reyes 
A002,Lacteos,6/10/2021,10,2021,3,15.99,47.97, CL0004,Maria Garcia 
A007,Embutidos,12/10/2021,10,2021,5,10.99,54.95, CL0019,Miguel angel Reyes 
A001,Enlatados,29/10/2021,10,2021,7,12.99,90.93, CL0012,Gabriela Torres 
A004,Hogar,5/10/2021,10,2021,5,8.99,44.95, CL0016,Valeria Castro 
A005,Panaderia,29/10/2021,10,2021,4,7.99,31.96, CL0007,Francisco Sanchez 
A001,Enlatados,7/10/2021,10,2021,5,12.99,64.95, CL0018,Paula Martinez 
A006,Organicos,20/10/2021,10,2021,6,9.99,59.94, CL0015,Antonio Vazquez 
A004,Hogar,21/10/2021,10,2021,3,8.99,26.97, CL0020,Adriana Morales 
A002,Lacteos,17/10/2021,10,2021,4,15.99,63.96, CL0008,Patricia Hernandez 
A007,Embutidos,3/10/2021,10,2021,7,10.99,76.93, CL0003,Juan Lopez 
A005,Panaderia,23/10/2021,10,2021,4,7.99,31.96, CL0005,Carlos Perez 
A007,Embutidos,6/11/2019,11,2019,5,10.99,54.95, CL0015,Antonio Vazquez 
A006,Organicos,5/11/2019,11,2019,4,9.99,39.96, CL0010,Cristina Fernandez 
A002,Lacteos,21/11/2019,11,2019,7,15.99,111.93, CL0015,Antonio Vazquez 
A003,Agricolas,5/11/2019,11,2019,5,16.99,84.95, CL0009,Luis Diaz 
A006,Organicos,2/11/2019,11,2019,8,9.99,79.92, CL0004,Maria Garcia 
A004,Hogar,15/11/2019,11,2019,3,8.99,26.97, CL0009,Luis Diaz 
A002,Lacteos,24/11/2019,11,2019,4,15.99,63.96, CL0007,Francisco Sanchez 
A005,Panaderia,16/11/2019,11,2019,3,7.99,23.97, CL0005,Carlos Perez 
A003,Agricolas,22/11/2019,11,2019,3,16.99,50.97, CL0013,Alejandro Ruiz 
A004,Hogar,27/11/2019,11,2019,7,8.99,62.93, CL0003,Juan Lopez 
A007,Embutidos,22/11/2019,11,2019,8,10.99,87.92, CL0016,Valeria Castro 
A003,Agricolas,24/11/2019,11,2019,8,16.99,135.92, CL0015,Antonio Vazquez 
A006,Organicos,21/11/2019,11,2019,5,9.99,49.95, CL0013,Alejandro Ruiz 
A005,Panaderia,15/11/2019,11,2019,4,7.99,31.96, CL0013,Alejandro Ruiz 
A004,Hogar,29/11/2019,11,2019,4,8.99,35.96, CL0009,Luis Diaz 
A005,Panaderia,22/11/2019,11,2019,8,7.99,63.92, CL0002,Ana Rodriguez 
A002,Lacteos,24/11/2019,11,2019,5,15.99,79.95, CL0020,Adriana Morales 
A007,Embutidos,10/11/2019,11,2019,7,10.99,76.93, CL0011,Daniel Ramirez 
A004,Hogar,17/11/2019,11,2019,4,8.99,35.96, CL0012,Gabriela Torres 
A007,Embutidos,2/11/2019,11,2019,4,10.99,43.96, CL0015,Antonio Vazquez 
A004,Hogar,28/11/2019,11,2019,3,8.99,26.97, CL0015,Antonio Vazquez 
A001,Enlatados,20/11/2019,11,2019,3,12.99,38.97, CL0003,Juan Lopez 
A006,Organicos,5/11/2019,11,2019,5,9.99,49.95, CL0011,Daniel Ramirez 
A002,Lacteos,6/11/2019,11,2019,3,15.99,47.97, CL0008,Patricia Hernandez 
A005,Panaderia,28/11/2019,11,2019,8,7.99,63.92, CL0015,Antonio Vazquez 
A003,Agricolas,14/11/2019,11,2019,3,16.99,50.97, CL0013,Alejandro Ruiz 
A001,Enlatados,19/11/2019,11,2019,8,12.99,103.92, CL0009,Luis Diaz 
A005,Panaderia,23/11/2019,11,2019,4,7.99,31.96, CL0017,Diego Flores 
A001,Enlatados,29/11/2019,11,2019,7,12.99,90.93, CL0012,Gabriela Torres 
A004,Hogar,20/11/2019,11,2019,8,8.99,71.92, CL0010,Cristina Fernandez 
A001,Enlatados,20/11/2019,11,2019,4,12.99,51.96, CL0005,Carlos Perez 
A006,Organicos,3/11/2019,11,2019,5,9.99,49.95, CL0004,Maria Garcia 
A007,Embutidos,8/11/2019,11,2019,4,10.99,43.96, CL0018,Paula Martinez 
A003,Agricolas,23/11/2019,11,2019,8,16.99,135.92, CL0015,Antonio Vazquez 
A006,Organicos,20/11/2019,11,2019,6,9.99,59.94, CL0001,Jose Martinez 
A004,Hogar,17/11/2019,11,2019,7,8.99,62.93, CL0019,Miguel angel Reyes 
A007,Embutidos,21/11/2019,11,2019,7,10.99,76.93, CL0010,Cristina Fernandez 
A002,Lacteos,17/11/2019,11,2019,6,15.99,95.94, CL0012,Gabriela Torres 
A004,Hogar,2/11/2019,11,2019,3,8.99,26.97, CL0015,Antonio Vazquez 
A007,Embutidos,20/11/2019,11,2019,5,10.99,54.95, CL0008,Patricia Hernandez 
A005,Panaderia,8/11/2019,11,2019,6,7.99,47.94, CL0013,Alejandro Ruiz 
A003,Agricolas,6/11/2019,11,2019,5,16.99,84.95, CL0006,Laura Gonzalez 
A004,Hogar,13/11/2019,11,2019,6,8.99,53.94, CL0010,Cristina Fernandez 
A006,Organicos,25/11/2019,11,2019,8,9.99,79.92, CL0005,Carlos Perez 
A007,Embutidos,20/11/2019,11,2019,6,10.99,65.94, CL0011,Daniel Ramirez 
A004,Hogar,30/11/2019,11,2019,7,8.99,62.93, CL0015,Antonio Vazquez 
A005,Panaderia,27/11/2019,11,2019,6,7.99,47.94, CL0019,Miguel angel Reyes 
A001,Enlatados,29/11/2019,11,2019,5,12.99,64.95, CL0011,Daniel Ramirez 
A002,Lacteos,1/11/2019,11,2019,8,15.99,127.92, CL0004,Maria Garcia 
A007,Embutidos,13/11/2019,11,2019,5,10.99,54.95, CL0020,Adriana Morales 
A005,Panaderia,26/11/2019,11,2019,4,7.99,31.96, CL0004,Maria Garcia 
A003,Agricolas,15/11/2019,11,2019,5,16.99,84.95, CL0002,Ana Rodriguez 
A001,Enlatados,27/11/2019,11,2019,5,12.99,64.95, CL0002,Ana Rodriguez 
A002,Lacteos,5/11/2019,11,2019,8,15.99,127.92, CL0020,Adriana Morales 
A005,Panaderia,30/11/2019,11,2019,6,7.99,47.94, CL0013,Alejandro Ruiz 
A003,Agricolas,11/11/2019,11,2019,3,16.99,50.97, CL0004,Maria Garcia 
A007,Embutidos,15/11/2019,11,2019,3,10.99,32.97, CL0015,Antonio Vazquez 
A005,Panaderia,3/11/2019,11,2019,5,7.99,39.95, CL0013,Alejandro Ruiz 
A003,Agricolas,25/11/2019,11,2019,4,16.99,67.96, CL0013,Alejandro Ruiz 
A001,Enlatados,22/11/2019,11,2019,5,12.99,64.95, CL0002,Ana Rodriguez 
A005,Panaderia,16/11/2019,11,2019,7,7.99,55.93, CL0011,Daniel Ramirez 
A001,Enlatados,23/11/2019,11,2019,7,12.99,90.93, CL0017,Diego Flores 
A004,Hogar,20/11/2019,11,2019,7,8.99,62.93, CL0017,Diego Flores 
A003,Agricolas,25/11/2019,11,2019,4,16.99,67.96, CL0010,Cristina Fernandez 
A006,Organicos,14/11/2019,11,2019,3,9.99,29.97, CL0003,Juan Lopez 
A002,Lacteos,26/11/2019,11,2019,3,15.99,47.97, CL0012,Gabriela Torres 
A004,Hogar,20/11/2019,11,2019,8,8.99,71.92, CL0017,Diego Flores 
A003,Agricolas,4/11/2019,11,2019,4,16.99,67.96, CL0007,Francisco Sanchez 
A007,Embutidos,14/11/2019,11,2019,7,10.99,76.93, CL0010,Cristina Fernandez 
A001,Enlatados,5/11/2019,11,2019,6,12.99,77.94, CL0004,Maria Garcia 
A002,Lacteos,28/11/2019,11,2019,4,15.99,63.96, CL0020,Adriana Morales 
A005,Panaderia,25/11/2019,11,2019,4,7.99,31.96, CL0001,Jose Martinez 
A001,Enlatados,6/11/2019,11,2019,3,12.99,38.97, CL0004,Maria Garcia 
A005,Panaderia,3/11/2019,11,2019,5,7.99,39.95, CL0012,Gabriela Torres 
A003,Agricolas,5/11/2019,11,2019,8,16.99,135.92, CL0001,Jose Martinez 
A001,Enlatados,8/11/2019,11,2019,7,12.99,90.93, CL0003,Juan Lopez 
A004,Hogar,13/11/2019,11,2019,7,8.99,62.93, CL0007,Francisco Sanchez 
A003,Agricolas,30/11/2019,11,2019,4,16.99,67.96, CL0010,Cristina Fernandez 
A006,Organicos,28/11/2019,11,2019,8,9.99,79.92, CL0002,Ana Rodriguez 
A004,Hogar,11/11/2019,11,2019,5,8.99,44.95, CL0001,Jose Martinez 
A007,Embutidos,9/11/2019,11,2019,6,10.99,65.94, CL0020,Adriana Morales 
A005,Panaderia,25/11/2019,11,2019,3,7.99,23.97, CL0008,Patricia Hernandez 
A003,Agricolas,5/11/2019,11,2019,8,16.99,135.92, CL0017,Diego Flores 
A004,Hogar,14/11/2019,11,2019,4,8.99,35.96, CL0020,Adriana Morales 
A002,Lacteos,26/11/2019,11,2019,8,15.99,127.92, CL0005,Carlos Perez 
A005,Panaderia,18/11/2019,11,2019,5,7.99,39.95, CL0020,Adriana Morales 
A004,Hogar,25/11/2019,11,2019,8,8.99,71.92, CL0017,Diego Flores 
A002,Lacteos,7/11/2019,11,2019,8,15.99,127.92, CL0010,Cristina Fernandez 
A003,Agricolas,12/11/2019,11,2019,5,16.99,84.95, CL0001,Jose Martinez 
A001,Enlatados,8/11/2019,11,2019,7,12.99,90.93, CL0010,Cristina Fernandez 
A004,Hogar,8/11/2019,11,2019,7,8.99,62.93, CL0011,Daniel Ramirez 
A002,Lacteos,30/11/2019,11,2019,7,15.99,111.93, CL0007,Francisco Sanchez 
A004,Hogar,2/11/2019,11,2019,8,8.99,71.92, CL0015,Antonio Vazquez 
A005,Panaderia,1/11/2019,11,2019,3,7.99,23.97, CL0006,Laura Gonzalez 
A005,Panaderia,7/11/2019,11,2019,7,7.99,55.93, CL0001,Jose Martinez 
A002,Lacteos,5/11/2019,11,2019,8,15.99,127.92, CL0005,Carlos Perez 
A004,Hogar,5/11/2019,11,2019,3,8.99,26.97, CL0012,Gabriela Torres 
A007,Embutidos,12/11/2019,11,2019,6,10.99,65.94, CL0006,Laura Gonzalez 
A003,Agricolas,19/11/2019,11,2019,6,16.99,101.94, CL0011,Daniel Ramirez 
A006,Organicos,18/11/2019,11,2019,8,9.99,79.92, CL0014,Sofia Gomez 
A002,Lacteos,30/11/2019,11,2019,6,15.99,95.94, CL0009,Luis Diaz 
A005,Panaderia,20/11/2019,11,2019,4,7.99,31.96, CL0012,Gabriela Torres 
A002,Lacteos,1/11/2019,11,2019,3,15.99,47.97, CL0004,Maria Garcia 
A007,Embutidos,30/11/2019,11,2019,8,10.99,87.92, CL0015,Antonio Vazquez 
A003,Agricolas,29/11/2019,11,2019,4,16.99,67.96, CL0014,Sofia Gomez 
A003,Agricolas,1/11/2019,11,2019,3,16.99,50.97, CL0019,Miguel angel Reyes 
A006,Organicos,1/11/2019,11,2019,5,9.99,49.95, CL0003,Juan Lopez 
A004,Hogar,10/11/2019,11,2019,6,8.99,53.94, CL0017,Diego Flores 
A001,Enlatados,25/11/2019,11,2019,4,12.99,51.96, CL0015,Antonio Vazquez 
A006,Organicos,15/11/2019,11,2019,7,9.99,69.93, CL0007,Francisco Sanchez 
A005,Panaderia,29/11/2019,11,2019,3,7.99,23.97, CL0019,Miguel angel Reyes 
A001,Enlatados,17/11/2019,11,2019,5,12.99,64.95, CL0014,Sofia Gomez 
A003,Agricolas,10/11/2019,11,2019,4,16.99,67.96, CL0008,Patricia Hernandez 
A001,Enlatados,6/11/2019,11,2019,5,12.99,64.95, CL0010,Cristina Fernandez 
A006,Organicos,19/11/2019,11,2019,7,9.99,69.93, CL0010,Cristina Fernandez 
A002,Lacteos,1/11/2019,11,2019,4,15.99,63.96, CL0006,Laura Gonzalez 
A005,Panaderia,13/11/2019,11,2019,6,7.99,47.94, CL0015,Antonio Vazquez 
A006,Organicos,13/11/2019,11,2019,4,9.99,39.96, CL0015,Antonio Vazquez 
A004,Hogar,14/11/2019,11,2019,4,8.99,35.96, CL0020,Adriana Morales 
A007,Embutidos,5/11/2019,11,2019,5,10.99,54.95, CL0002,Ana Rodriguez 
A005,Panaderia,16/11/2020,11,2020,5,7.99,39.95, CL0015,Antonio Vazquez 
A006,Organicos,6/11/2020,11,2020,8,9.99,79.92, CL0009,Luis Diaz 
A002,Lacteos,18/11/2020,11,2020,3,15.99,47.97, CL0015,Antonio Vazquez 
A007,Embutidos,4/11/2020,11,2020,8,10.99,87.92, CL0009,Luis Diaz 
A006,Organicos,22/11/2020,11,2020,6,9.99,59.94, CL0010,Cristina Fernandez 
A002,Lacteos,27/11/2020,11,2020,4,15.99,63.96, CL0017,Diego Flores 
A003,Agricolas,18/11/2020,11,2020,6,16.99,101.94, CL0007,Francisco Sanchez 
A002,Lacteos,15/11/2020,11,2020,6,15.99,95.94, CL0006,Laura Gonzalez 
A007,Embutidos,14/11/2020,11,2020,4,10.99,43.96, CL0016,Valeria Castro 
A005,Panaderia,6/11/2020,11,2020,5,7.99,39.95, CL0019,Miguel angel Reyes 
A001,Enlatados,13/11/2020,11,2020,5,12.99,64.95, CL0015,Antonio Vazquez 
A002,Lacteos,5/11/2020,11,2020,8,15.99,127.92, CL0006,Laura Gonzalez 
A005,Panaderia,26/11/2020,11,2020,3,7.99,23.97, CL0005,Carlos Perez 
A001,Enlatados,22/11/2020,11,2020,6,12.99,77.94, CL0003,Juan Lopez 
A003,Agricolas,26/11/2020,11,2020,4,16.99,67.96, CL0007,Francisco Sanchez 
A004,Hogar,6/11/2020,11,2020,8,8.99,71.92, CL0007,Francisco Sanchez 
A007,Embutidos,18/11/2020,11,2020,6,10.99,65.94, CL0015,Antonio Vazquez 
A005,Panaderia,24/11/2020,11,2020,7,7.99,55.93, CL0017,Diego Flores 
A003,Agricolas,30/11/2020,11,2020,6,16.99,101.94, CL0011,Daniel Ramirez 
A004,Hogar,19/11/2020,11,2020,8,8.99,71.92, CL0015,Antonio Vazquez 
A007,Embutidos,16/11/2020,11,2020,6,10.99,65.94, CL0007,Francisco Sanchez 
A003,Agricolas,2/11/2020,11,2020,8,16.99,135.92, CL0013,Alejandro Ruiz 
A005,Panaderia,8/11/2020,11,2020,6,7.99,47.94, CL0019,Miguel angel Reyes 
A001,Enlatados,14/11/2020,11,2020,5,12.99,64.95, CL0011,Daniel Ramirez 
A006,Organicos,10/11/2020,11,2020,6,9.99,59.94, CL0010,Cristina Fernandez 
A006,Organicos,21/11/2020,11,2020,4,9.99,39.96, CL0005,Carlos Perez 
A004,Hogar,6/11/2020,11,2020,5,8.99,44.95, CL0014,Sofia Gomez 
A006,Organicos,24/11/2020,11,2020,3,9.99,29.97, CL0008,Patricia Hernandez 
A002,Lacteos,21/11/2020,11,2020,6,15.99,95.94, CL0011,Daniel Ramirez 
A007,Embutidos,13/11/2020,11,2020,6,10.99,65.94, CL0002,Ana Rodriguez 
A006,Organicos,1/11/2020,11,2020,8,9.99,79.92, CL0005,Carlos Perez 
A003,Agricolas,20/11/2020,11,2020,7,16.99,118.93, CL0017,Diego Flores 
A002,Lacteos,21/11/2020,11,2020,7,15.99,111.93, CL0015,Antonio Vazquez 
A003,Agricolas,24/11/2020,11,2020,8,16.99,135.92, CL0010,Cristina Fernandez 
A002,Lacteos,12/11/2020,11,2020,4,15.99,63.96, CL0003,Juan Lopez 
A007,Embutidos,3/11/2020,11,2020,8,10.99,87.92, CL0011,Daniel Ramirez 
A002,Lacteos,8/11/2020,11,2020,4,15.99,63.96, CL0012,Gabriela Torres 
A007,Embutidos,21/11/2020,11,2020,3,10.99,32.97, CL0007,Francisco Sanchez 
A001,Enlatados,8/11/2020,11,2020,7,12.99,90.93, CL0001,Jose Martinez 
A004,Hogar,14/11/2020,11,2020,7,8.99,62.93, CL0010,Cristina Fernandez 
A003,Agricolas,26/11/2020,11,2020,7,16.99,118.93, CL0005,Carlos Perez 
A002,Lacteos,6/11/2020,11,2020,3,15.99,47.97, CL0015,Antonio Vazquez 
A005,Panaderia,10/11/2020,11,2020,7,7.99,55.93, CL0020,Adriana Morales 
A001,Enlatados,11/11/2020,11,2020,7,12.99,90.93, CL0017,Diego Flores 
A006,Organicos,10/11/2020,11,2020,8,9.99,79.92, CL0011,Daniel Ramirez 
A002,Lacteos,16/11/2020,11,2020,7,15.99,111.93, CL0015,Antonio Vazquez 
A007,Embutidos,15/11/2020,11,2020,4,10.99,43.96, CL0012,Gabriela Torres 
A006,Organicos,27/11/2020,11,2020,4,9.99,39.96, CL0003,Juan Lopez 
A005,Panaderia,11/11/2020,11,2020,4,7.99,31.96, CL0004,Maria Garcia 
A003,Agricolas,20/11/2020,11,2020,4,16.99,67.96, CL0012,Gabriela Torres 
A005,Panaderia,11/11/2020,11,2020,5,7.99,39.95, CL0008,Patricia Hernandez 
A003,Agricolas,11/11/2020,11,2020,4,16.99,67.96, CL0014,Sofia Gomez 
A001,Enlatados,25/11/2020,11,2020,6,12.99,77.94, CL0014,Sofia Gomez 
A006,Organicos,9/11/2020,11,2020,4,9.99,39.96, CL0010,Cristina Fernandez 
A004,Hogar,26/11/2020,11,2020,5,8.99,44.95, CL0014,Sofia Gomez 
A002,Lacteos,30/11/2020,11,2020,4,15.99,63.96, CL0008,Patricia Hernandez 
A001,Enlatados,18/11/2020,11,2020,4,12.99,51.96, CL0020,Adriana Morales 
A006,Organicos,30/11/2020,11,2020,4,9.99,39.96, CL0010,Cristina Fernandez 
A004,Hogar,2/11/2020,11,2020,6,8.99,53.94, CL0015,Antonio Vazquez 
A004,Hogar,6/11/2020,11,2020,7,8.99,62.93, CL0013,Alejandro Ruiz 
A005,Panaderia,21/11/2020,11,2020,3,7.99,23.97, CL0015,Antonio Vazquez 
A003,Agricolas,28/11/2020,11,2020,5,16.99,84.95, CL0009,Luis Diaz 
A001,Enlatados,8/11/2020,11,2020,8,12.99,103.92, CL0008,Patricia Hernandez 
A006,Organicos,6/11/2020,11,2020,8,9.99,79.92, CL0002,Ana Rodriguez 
A005,Panaderia,3/11/2020,11,2020,6,7.99,47.94, CL0010,Cristina Fernandez 
A001,Enlatados,28/11/2020,11,2020,8,12.99,103.92, CL0003,Juan Lopez 
A006,Organicos,16/11/2020,11,2020,8,9.99,79.92, CL0012,Gabriela Torres 
A004,Hogar,7/11/2020,11,2020,5,8.99,44.95, CL0003,Juan Lopez 
A007,Embutidos,25/11/2020,11,2020,8,10.99,87.92, CL0011,Daniel Ramirez 
A005,Panaderia,26/11/2020,11,2020,5,7.99,39.95, CL0004,Maria Garcia 
A003,Agricolas,24/11/2020,11,2020,3,16.99,50.97, CL0020,Adriana Morales 
A006,Organicos,17/11/2020,11,2020,7,9.99,69.93, CL0005,Carlos Perez 
A001,Enlatados,9/11/2020,11,2020,7,12.99,90.93, CL0008,Patricia Hernandez 
A004,Hogar,9/11/2020,11,2020,4,8.99,35.96, CL0017,Diego Flores 
A007,Embutidos,15/11/2020,11,2020,5,10.99,54.95, CL0004,Maria Garcia 
A003,Agricolas,6/11/2020,11,2020,8,16.99,135.92, CL0009,Luis Diaz 
A002,Lacteos,28/11/2020,11,2020,3,15.99,47.97, CL0012,Gabriela Torres 
A003,Agricolas,29/11/2020,11,2020,8,16.99,135.92, CL0013,Alejandro Ruiz 
A004,Hogar,30/11/2020,11,2020,3,8.99,26.97, CL0016,Valeria Castro 
A002,Lacteos,11/11/2020,11,2020,5,15.99,79.95, CL0017,Diego Flores 
A005,Panaderia,16/11/2020,11,2020,4,7.99,31.96, CL0012,Gabriela Torres 
A006,Organicos,1/11/2020,11,2020,6,9.99,59.94, CL0002,Ana Rodriguez 
A005,Panaderia,11/11/2020,11,2020,3,7.99,23.97, CL0016,Valeria Castro 
A003,Agricolas,7/11/2020,11,2020,8,16.99,135.92, CL0003,Juan Lopez 
A003,Agricolas,26/11/2020,11,2020,6,16.99,101.94, CL0008,Patricia Hernandez 
A001,Enlatados,1/11/2020,11,2020,5,12.99,64.95, CL0011,Daniel Ramirez 
A004,Hogar,8/11/2020,11,2020,5,8.99,44.95, CL0018,Paula Martinez 
A002,Lacteos,7/11/2020,11,2020,4,15.99,63.96, CL0003,Juan Lopez 
A007,Embutidos,16/11/2020,11,2020,5,10.99,54.95, CL0017,Diego Flores 
A004,Hogar,25/11/2020,11,2020,4,8.99,35.96, CL0009,Luis Diaz 
A002,Lacteos,2/11/2020,11,2020,4,15.99,63.96, CL0003,Juan Lopez 
A003,Agricolas,9/11/2020,11,2020,4,16.99,67.96, CL0002,Ana Rodriguez 
A006,Organicos,27/11/2020,11,2020,3,9.99,29.97, CL0004,Maria Garcia 
A007,Embutidos,17/11/2020,11,2020,7,10.99,76.93, CL0003,Juan Lopez 
A005,Panaderia,9/11/2020,11,2020,6,7.99,47.94, CL0012,Gabriela Torres 
A006,Organicos,2/11/2020,11,2020,5,9.99,49.95, CL0001,Jose Martinez 
A004,Hogar,13/11/2020,11,2020,3,8.99,26.97, CL0002,Ana Rodriguez 
A002,Lacteos,13/11/2020,11,2020,3,15.99,47.97, CL0012,Gabriela Torres 
A004,Hogar,14/11/2020,11,2020,6,8.99,53.94, CL0008,Patricia Hernandez 
A002,Lacteos,22/11/2020,11,2020,3,15.99,47.97, CL0008,Patricia Hernandez 
A004,Hogar,19/11/2020,11,2020,7,8.99,62.93, CL0009,Luis Diaz 
A003,Agricolas,6/11/2020,11,2020,8,16.99,135.92, CL0018,Paula Martinez 
A006,Organicos,3/11/2020,11,2020,8,9.99,79.92, CL0017,Diego Flores 
A005,Panaderia,3/11/2020,11,2020,3,7.99,23.97, CL0013,Alejandro Ruiz 
A001,Enlatados,30/11/2020,11,2020,6,12.99,77.94, CL0008,Patricia Hernandez 
A006,Organicos,4/11/2020,11,2020,4,9.99,39.96, CL0004,Maria Garcia 
A007,Embutidos,27/11/2020,11,2020,8,10.99,87.92, CL0014,Sofia Gomez 
A007,Embutidos,19/11/2020,11,2020,5,10.99,54.95, CL0012,Gabriela Torres 
A002,Lacteos,11/11/2020,11,2020,5,15.99,79.95, CL0018,Paula Martinez 
A001,Enlatados,12/11/2020,11,2020,6,12.99,77.94, CL0015,Antonio Vazquez 
A004,Hogar,24/11/2020,11,2020,7,8.99,62.93, CL0015,Antonio Vazquez 
A007,Embutidos,19/11/2020,11,2020,8,10.99,87.92, CL0019,Miguel angel Reyes 
A005,Panaderia,29/11/2020,11,2020,4,7.99,31.96, CL0018,Paula Martinez 
A001,Enlatados,10/11/2020,11,2020,8,12.99,103.92, CL0016,Valeria Castro 
A007,Embutidos,26/11/2020,11,2020,7,10.99,76.93, CL0008,Patricia Hernandez 
A003,Agricolas,21/11/2020,11,2020,3,16.99,50.97, CL0018,Paula Martinez 
A006,Organicos,7/11/2020,11,2020,4,9.99,39.96, CL0011,Daniel Ramirez 
A005,Panaderia,16/11/2020,11,2020,8,7.99,63.92, CL0011,Daniel Ramirez 
A003,Agricolas,19/11/2020,11,2020,3,16.99,50.97, CL0003,Juan Lopez 
A006,Organicos,23/11/2020,11,2020,7,9.99,69.93, CL0011,Daniel Ramirez 
A004,Hogar,25/11/2020,11,2020,7,8.99,62.93, CL0010,Cristina Fernandez 
A002,Lacteos,26/11/2020,11,2020,4,15.99,63.96, CL0008,Patricia Hernandez 
A007,Embutidos,16/11/2020,11,2020,3,10.99,32.97, CL0005,Carlos Perez 
A005,Panaderia,8/11/2020,11,2020,6,7.99,47.94, CL0013,Alejandro Ruiz 
A003,Agricolas,11/11/2020,11,2020,8,16.99,135.92, CL0012,Gabriela Torres 
A001,Enlatados,14/11/2020,11,2020,3,12.99,38.97, CL0016,Valeria Castro 
A002,Lacteos,18/11/2020,11,2020,7,15.99,111.93, CL0014,Sofia Gomez 
A005,Panaderia,16/11/2020,11,2020,7,7.99,55.93, CL0012,Gabriela Torres 
A003,Agricolas,7/11/2020,11,2020,5,16.99,84.95, CL0007,Francisco Sanchez 
A001,Enlatados,21/11/2020,11,2020,8,12.99,103.92, CL0014,Sofia Gomez 
A006,Organicos,3/11/2020,11,2020,7,9.99,69.93, CL0005,Carlos Perez 
A004,Hogar,10/11/2020,11,2020,8,8.99,71.92, CL0007,Francisco Sanchez 
A003,Agricolas,8/11/2020,11,2020,3,16.99,50.97, CL0010,Cristina Fernandez 
A007,Embutidos,8/11/2020,11,2020,5,10.99,54.95, CL0006,Laura Gonzalez 
